Dataset,N,Method,Seed,Macro-F1,Weighted-F1,Accuracy,Balanced_Acc,G-Mean,AUC,Train_Time_Sec,Inference_Time_Sec,Peak_Memory_MB,Params_M,F1_Class_0,F1_Class_1,F1_Class_2,F1_Class_3,F1_Class_4,F1_Class_5
SMP2020,1000,AHSP-Max+Mean,1001,0.7065245899929259,0.7065245899929258,0.71,0.71,0.6978200667362832,0.9212000000000001,223.1053066253662,1.6212191581726074,2052.62060546875,5.71867,0.6060606060606062,0.5714285714285714,0.7747747747747747,0.8453608247422681,0.7884615384615384,0.6530612244897959
SMP2020,1000,AHSP-Max+Mean,45,0.7078813568537217,0.7078813568537218,0.7066666666666667,0.7066666666666667,0.6974801540783276,0.9212933333333334,190.7027976512909,1.6458206176757812,2050.78271484375,5.71867,0.6534653465346535,0.5818181818181818,0.7567567567567568,0.8602150537634408,0.8041237113402062,0.5909090909090909
SMP2020,1000,AHSP-Max+Attn,123,0.6992341953788653,0.6992341953788653,0.7066666666666667,0.7066666666666667,0.682338864731193,0.9173733333333334,218.76354908943176,1.6154413223266602,2060.1396484375,5.71867,0.6956521739130435,0.5714285714285714,0.7766990291262137,0.8602150537634408,0.7719298245614036,0.5194805194805194
SMP2020,1000,AHSP-Max+Attn,789,0.7229068009932583,0.7229068009932582,0.7233333333333334,0.7233333333333333,0.7154883341435708,0.91748,175.787367105484,1.6328635215759277,2060.1396484375,5.71867,0.6744186046511629,0.6548672566371682,0.7719298245614036,0.8510638297872342,0.74,0.6451612903225806
SMP2020,1000,AHSP-Max+Attn,2024,0.7075020782275062,0.7075020782275064,0.7133333333333334,0.7133333333333333,0.6986627464041658,0.90652,268.5404226779938,1.6103787422180176,2061.6376953125,5.71867,0.6796116504854369,0.6067415730337079,0.7719298245614036,0.836734693877551,0.7522935779816514,0.5977011494252874
SMP2020,1000,AHSP-Max+Attn,1001,0.7098503647472719,0.7098503647472718,0.7133333333333334,0.7133333333333333,0.7014081065170654,0.9212933333333333,225.2107470035553,1.6033976078033447,2061.6376953125,5.71867,0.6060606060606062,0.5777777777777778,0.7747747747747747,0.8453608247422681,0.7884615384615384,0.6666666666666666
SMP2020,1000,AHSP-Max+Attn,45,0.7098005352088058,0.7098005352088058,0.7133333333333334,0.7133333333333333,0.698383439886433,0.9155600000000002,267.65595531463623,1.5996251106262207,2060.3359375,5.71867,0.6727272727272727,0.5858585858585857,0.7787610619469026,0.8510638297872342,0.792079207920792,0.5783132530120482
SMP2020,1000,AHSP-Mean+Attn,123,0.6712653677861997,0.6712653677861997,0.68,0.68,0.6533240047415628,0.8934666666666667,250.5725076198578,1.621152400970459,2060.1396484375,5.71867,0.625,0.505263157894737,0.7706422018348624,0.836734693877551,0.7636363636363636,0.5263157894736842
SMP2020,1000,AHSP-Mean+Attn,789,0.7223537415931474,0.7223537415931474,0.7233333333333334,0.7233333333333333,0.7161314712397655,0.9167466666666667,209.66595768928528,1.6263668537139893,2060.1396484375,5.71867,0.6888888888888889,0.6170212765957446,0.7787610619469026,0.8510638297872342,0.7254901960784313,0.6728971962616822
SMP2020,1000,AHSP-Mean+Attn,2024,0.6819279951112492,0.6819279951112491,0.6833333333333333,0.6833333333333332,0.6732801967748696,0.9144266666666668,185.44279217720032,1.6435508728027344,2061.6376953125,5.71867,0.6346153846153846,0.5794392523364487,0.7547169811320756,0.8085106382978724,0.7428571428571428,0.5714285714285713
